5.457529 0.003633 2.020001 0.093751
5.465076 0.003774 2.020614 0.069056
5.472929 0.003926 2.021065 0.046230
5.481111 0.004091 2.021356 0.025203
5.489654 0.004271 2.021488 0.005905
5.498591 0.004468 2.021460 -0.011738
5.507960 0.004684 2.021274 -0.027797
5.517804 0.004922 2.020927 -0.042347
5.528176 0.005186 2.020418 -0.055464
5.539133 0.005479 2.019745 -0.067224
5.550745 0.005806 2.018902 -0.077703
5.563093 0.006174 2.017884 -0.086979
5.576275 0.006591 2.016682 -0.095129
5.590410 0.007067 2.015286 -0.102234
5.605640 0.007615 2.013681 -0.108371
5.622144 0.008252 2.011848 -0.113622
5.640146 0.009001 2.009761 -0.118067
5.659932 0.009893 2.007387 -0.121788
5.681880 0.010974 2.004679 -0.124868
5.706493 0.012307 2.001573 -0.127391
5.734471 0.013989 1.997979 -0.129445
5.766819 0.016174 1.993763 -0.131121
5.805064 0.019122 1.988721 -0.132518
5.851680 0.023308 1.982514 -0.133750
5.911131 0.029725 1.974525 -0.134960
5.993116 0.040993 1.963401 -0.136380
6.132101 0.069492 1.944288 -0.138666
6.296300 0.082099 1.921291 -0.141462
6.457147 0.080423 1.898305 -0.144377
6.611284 0.077068 1.875823 -0.147357
6.759633 0.074175 1.853738 -0.150416
6.902563 0.071465 1.832016 -0.153561
7.040343 0.068890 1.810637 -0.156798
7.173206 0.066431 1.789585 -0.160132
7.301364 0.064079 1.768844 -0.163567
7.425017 0.061826 1.748401 -0.167111
7.544351 0.059667 1.728243 -0.170768
7.659543 0.057596 1.708356 -0.174546
7.770759 0.055608 1.688729 -0.178450
7.878156 0.053699 1.669348 -0.182490
7.981884 0.051864 1.650204 -0.186672
8.082083 0.050100 1.631285 -0.191004
8.178888 0.048402 1.612579 -0.195496
8.272424 0.046768 1.594077 -0.200158
8.362814 0.045195 1.575768 -0.204999
8.450171 0.043679 1.557642 -0.210030
8.534606 0.042218 1.539689 -0.215263
8.616223 0.040809 1.521900 -0.220712
8.695122 0.039449 1.504264 -0.226388
8.771399 0.038138 1.486772 -0.232307
8.845144 0.036873 1.469415 -0.238484
8.916446 0.035651 1.452183 -0.244936
8.985389 0.034471 1.435066 -0.251681
9.052054 0.033332 1.418055 -0.258738
9.116519 0.032232 1.401140 -0.266128
9.178859 0.031170 1.384310 -0.273874
9.239147 0.030144 1.367557 -0.281999
9.297453 0.029153 1.350868 -0.290530
9.353844 0.028196 1.334235 -0.299496
9.408387 0.027271 1.317645 -0.308926
9.461144 0.026379 1.301088 -0.318854
9.512178 0.025517 1.284551 -0.329314
9.561548 0.024685 1.268024 -0.340347
9.609313 0.023883 1.251492 -0.351994
9.655530 0.023108 1.234943 -0.364300
9.700253 0.022361 1.218362 -0.377315
9.743536 0.021642 1.201736 -0.391093
9.785432 0.020948 1.185049 -0.405692
9.825991 0.020280 1.168283 -0.421177
9.865265 0.019637 1.151423 -0.437616
9.903302 0.019018 1.134449 -0.455088
9.940150 0.018424 1.117342 -0.473675
9.975856 0.017853 1.100079 -0.493470
10.010467 0.017306 1.082639 -0.514574
10.044030 0.016781 1.064995 -0.537102
10.076588 0.016279 1.047121 -0.561177
10.108188 0.015800 1.028986 -0.586939
10.138875 0.015343 1.010556 -0.614544
10.168694 0.014910 0.991795 -0.644169
10.197691 0.014499 0.972659 -0.676013
10.225915 0.014112 0.953102 -0.710303
10.253412 0.013749 0.933068 -0.747303
10.280236 0.013412 0.912493 -0.787320
10.306442 0.013103 0.891300 -0.830715
10.332091 0.012824 0.869395 -0.877922
10.357252 0.012580 0.846667 -0.929475
10.382006 0.012377 0.822967 -0.986039
10.406456 0.012225 0.798106 -1.048480
10.430733 0.012139 0.771821 -1.117963
10.455024 0.012146 0.743729 -1.196153
10.479621 0.012298 0.713224 -1.285625
10.505045 0.012712 0.679223 -1.390890
10.530608 0.012781 0.642144 -1.512204
10.554716 0.012054 0.604131 -1.643447
10.577461 0.011372 0.565170 -1.784921
10.596747 0.009643 0.529456 -1.920527
10.613092 0.008173 0.497033 -2.048307
10.627610 0.007259 0.466402 -2.172900
10.640754 0.006572 0.437043 -2.295666
10.653958 0.006602 0.405857 -2.429451
10.666016 0.006029 0.375774 -2.561593
10.677101 0.005543 0.346659 -2.692168
10.687390 0.005144 0.318301 -2.821701
10.697008 0.004809 0.290547 -2.950531
10.706050 0.004521 0.263289 -3.078867
10.714593 0.004271 0.236446 -3.206834
10.722694 0.004050 0.209954 -3.334501
10.730402 0.003854 0.183763 -3.461897
10.737758 0.003678 0.157832 -3.589023
10.744796 0.003519 0.132128 -3.715860
10.751545 0.003375 0.106623 -3.842371
10.758031 0.003243 0.081294 -3.968509
10.764276 0.003123 0.056119 -4.094214
10.770300 0.003012 0.031083 -4.219421
10.776119 0.002909 0.006169 -4.344057
10.781749 0.002815 -0.018636 -4.468041
10.787204 0.002727 -0.043343 -4.591292
10.792496 0.002646 -0.067964 -4.713720
10.797636 0.002570 -0.092508 -4.835236
10.802636 0.002500 -0.116983 -4.955745
10.807504 0.002434 -0.141396 -5.075149
10.812249 0.002372 -0.165756 -5.193350
10.816878 0.002315 -0.190069 -5.310245
10.821400 0.002261 -0.214341 -5.425730
10.825820 0.002210 -0.238578 -5.539699
10.830146 0.002163 -0.262785 -5.652044
10.834383 0.002118 -0.286967 -5.762655
10.838537 0.002077 -0.311128 -5.871420
10.842612 0.002038 -0.335275 -5.978227
10.846615 0.002001 -0.359411 -6.082959
10.850548 0.001967 -0.383540 -6.185499
10.854418 0.001935 -0.407668 -6.285728
10.858227 0.001905 -0.431798 -6.383525
10.861980 0.001877 -0.455934 -6.478767
10.865680 0.001850 -0.480082 -6.571329
10.869332 0.001826 -0.504244 -6.661084
10.872939 0.001803 -0.528426 -6.747900
10.876504 0.001783 -0.552633 -6.831646
10.880031 0.001763 -0.576869 -6.912186
10.883522 0.001746 -0.601138 -6.989381
10.886982 0.001730 -0.625447 -7.063090
10.890413 0.001715 -0.649800 -7.133165
10.893818 0.001703 -0.674204 -7.199458
10.897201 0.001691 -0.698665 -7.261814
10.900565 0.001682 -0.723190 -7.320071
10.903912 0.001674 -0.747785 -7.374065
10.907247 0.001667 -0.772459 -7.423621
10.910572 0.001663 -0.797222 -7.468560
10.913892 0.001660 -0.822081 -7.508691
10.917209 0.001659 -0.847050 -7.543813
10.920528 0.001660 -0.872139 -7.573715
10.923853 0.001662 -0.897363 -7.598170
10.927189 0.001668 -0.922738 -7.616934
10.930539 0.001675 -0.948282 -7.629742
10.933910 0.001686 -0.974017 -7.636306
10.937308 0.001699 -0.999966 -7.636306
10.940740 0.001716 -1.026161 -7.629384
10.944213 0.001737 -1.052636 -7.615137
10.947737 0.001762 -1.079436 -7.593097
10.951324 0.001793 -1.106614 -7.562716
10.954986 0.001831 -1.134240 -7.523338
10.958741 0.001878 -1.162404 -7.474150
10.962613 0.001936 -1.191226 -7.414123
